video_id,clip_id,text,label,label_t,label_v,label_a,error
video_0023,23,我搬走了，房东也会找一个人住进来，万一是变态呢，我不变态。,-0.4,0.2,-1.0,0.0,0.6000000000000001
video_0014,24,别担心，我替你们去,-0.2,0.4,-0.6,0.0,0.6000000000000001
video_0022,9,就算失败，也不许回头。,-0.4,0.2,-1.0,-0.2,0.6000000000000001
video_0023,58,回到正规上来，这才是重要的。,-0.2,0.4,-0.4,0.4,0.6000000000000001
video_0002,27,我工作以来从来没有算错过任何一笔账，我不会因为你而破例,0.2,-0.4,-0.6,-0.2,0.6000000000000001
video_0011,20,身为皇后，永远都不能有说厌烦的时候。,-0.4,0.2,-0.8,-0.2,0.6000000000000001
video_0054,162,你还真的好好学学你姐姐,-0.4,0.2,-0.8,0.0,0.6000000000000001
video_0041,4,这就不能打了，女人在哭的时候这就不能打，男人下不去手,0.2,-0.4,0.6,0.2,0.6000000000000001
video_0002,20,你放心，你的猪脑我另作他用。,0.2,-0.4,0.2,0.6,0.6000000000000001
video_0040,49,我带着我们的事业来美国骂我引以为豪的事业,0.4,-0.2,-0.2,0.0,0.6000000000000001
video_0011,28,一去不知何时才能回来，要不先到偏殿等候吧。,0.2,-0.4,1.0,0.0,0.6000000000000001
video_0028,11,跟块木头一样，我们给他起一外号叫木星。,0.2,-0.4,-0.6,0.2,0.6000000000000001
video_0045,30,我知道很痛苦，但是你真的有可能会帮助到更多的人,-0.2,0.4,0.0,-0.2,0.6000000000000001
video_0030,17,没那么容易，我听说你师傅前几年收了七八个,0.2,-0.4,0.0,0.0,0.6000000000000001
video_0042,3,但是我已经让我姥去办了，想相信很快就会有人来了,-0.2,0.4,0.2,0.6,0.6000000000000001
video_0024,112,这些参与者都是刚刚参加完高考，考了高分的学生吗,-0.2,0.4,0.4,0.2,0.6000000000000001
video_0043,3,这个我，随便吧反正，他们要是这么想的话就演演看呗，实力说话嘛,-0.4,0.2,0.6,-0.4,0.6000000000000001
video_0017,7,校长，我自己的事情了了，我现在可以去九所工作了。,-0.2,0.4,0.0,0.0,0.6000000000000001
video_0051,69,你是不是不开心，我不开心时候也这样,0.2,-0.4,0.0,0.4,0.6000000000000001
video_0015,41,恶人是不是该这么笑，哈哈哈,0.2,-0.4,1.0,0.6,0.6000000000000001
video_0009,2,妹妹不敢有任何非分之想。,-0.4,0.2,0.0,0.2,0.6000000000000001
video_0024,98,这不是他一生中最重要的时刻，绝对。,-0.4,0.2,-1.0,-0.8,0.6000000000000001
video_0058,5,借你漫画书和CD绝对不是问题,-0.2,0.4,-0.2,0.6,0.6000000000000001
video_0040,43,失败并不可怕,-0.4,0.2,-0.6,-0.4,0.6000000000000001
video_0051,12,你什么时候喜欢上她的,-0.2,0.4,-0.2,-0.8,0.6000000000000001
video_0050,4,您愿意留下可以给您留着，随您啊,0.2,-0.4,0.2,0.0,0.6000000000000001
video_0030,1,起烟了，人肯定在家呢。,0.4,-0.2,0.6,0.6,0.6000000000000001
video_0054,40,就是大概出工了二十六个小时吧,0.6,0.0,1.0,0.6,0.6
video_0024,109,您说的我完全理解。,0.0,0.6,0.0,0.6,0.6
video_0046,7,12410枚金币，这些金币去哪了我都还记得,0.6,0.0,0.8,0.4,0.6
video_0054,47,打动人的东西是你情难自制然后你克制住了,0.0,0.6,0.0,0.0,0.6
video_0045,25,我爱国，但是我不太会在大场合讲爱国,0.0,0.6,0.0,0.6,0.6
video_0055,3,不然过几天我们三个去看一下他吧,0.6,0.0,0.4,0.6,0.6
video_0054,186,我想和你谈谈,-0.6,0.0,-0.8,-0.6,0.6
video_0024,26,就得指着天上随便有一个星星来忽悠她。,0.0,-0.6,-0.2,-0.4,0.6
video_0043,43,各位老师好，我是张楠，近年22岁,0.6,0.0,0.2,0.0,0.6
video_0014,2,还差个300多，你们家那房写的谁的名？,-0.6,0.0,-0.2,0.2,0.6
video_0024,34,寄宿学校怎么了？我觉得寄宿学校非常好。,0.0,0.6,-0.8,-0.2,0.6
video_0045,55,我希望借由这一次的表演，它能够领悟到更多东西,0.0,0.6,0.0,0.0,0.6
video_0013,34,你乖乖把这些吃了，你想知道什么我都会告诉你。,0.0,0.6,0.2,0.4,0.6
video_0010,29,亲爱的，怎么跟外星人似的,0.6,0.0,1.0,0.8,0.6
video_0056,12,你刚才不是说你要去泰国吗,-0.6,0.0,-0.6,-0.6,0.6
video_0010,11,年轻的时候，我就是想先把业立起来，踏踏实实地为老百姓做点事。,0.0,0.6,-1.0,0.0,0.6
video_0009,27,该用张参来离间高相和皇后,0.0,-0.6,0.0,0.0,0.6
video_0044,2,我们要正面侧面还有后面都拍你一下，好吧,0.6,0.0,0.6,0.6,0.6
video_0010,10,这不是早上起来头脑清楚嘛，我就跑了个步，再做个听力。,0.0,0.6,0.2,0.4,0.6
video_0056,18,地图我还没有收到，你打算什么时候发过来,-0.6,0.0,-0.8,-0.2,0.6
video_0024,54,倒是也行，你是法人，你看着办。,-0.6,0.0,-1.0,-0.4,0.6
video_0054,157,爹，敏慧是敏慧姐姐是姐姐，敏慧不学任何人,0.6,0.0,0.6,0.6,0.6
video_0024,23,妈妈跟孟叔叔带你去个新地方。,0.0,0.6,-0.2,0.4,0.6
video_0048,21,老了，这耳朵不好使了,0.0,-0.6,0.8,0.2,0.6
video_0015,22,你怎么又是一个人在家？,0.0,-0.6,0.0,-0.2,0.6
video_0049,14,我就是有条件的答应了他,0.6,0.0,0.8,0.4,0.6
video_0050,12,一会儿当着你妈的面，你们知道该说什么吗,-0.6,0.0,-0.8,-0.2,0.6
video_0051,14,当你没有经验的时候，你有一个好的导演你就有了一把尺子,0.6,0.0,0.6,0.0,0.6
video_0020,8,我们走吧，你让我妹妹坐前面吧，她个子比较小。,0.6,0.0,0.8,0.0,0.6
video_0051,26,我要五斤小米,-0.6,0.0,-1.0,-1.0,0.6
video_0018,7,所有车辆全体人员，戴头盔,-0.6,0.0,-1.0,-1.0,0.6
video_0015,40,当然，这些都是假设，也没有证据可以证明一个死人的性取向。,0.0,-0.6,0.0,0.0,0.6
video_0051,40,这个是我之所以受到感动的地方,0.0,0.6,-0.2,-0.2,0.6
video_0053,43,无论你多恨这个人你们以前有多么深的误会，你只要还爱着这个人，你的眼睛是藏不住的,0.6,0.0,0.0,0.0,0.6
video_0051,59,朕便可以昭告天下，到时候朝堂上那些文武百官也不会再说什么,-0.6,0.0,-0.8,-0.6,0.6
video_0051,67,我希望这个小品她能更主动一些,0.0,0.6,0.0,-0.2,0.6
video_0054,77,这跟咱们演技派的选角态度还真挺像的,0.6,0.0,0.6,1.0,0.6
video_0016,47,再后来呢，你就成了大明星了，我也就不敢再喜欢你了。,-0.6,0.0,0.4,0.2,0.6
video_0053,3,害羞就害羞，害羞完了接着看,0.6,0.0,1.0,0.6,0.6
video_0049,9,我找你来是有事，我准备跟你谈一谈,0.6,0.0,0.6,0.4,0.6
video_0022,17,一家人不说两家话啊，你就当我事儿,0.6,0.0,1.0,0.2,0.6
video_0024,16,地球仪摔坏了，你要替我修,0.0,-0.6,0.2,-0.4,0.6
video_0048,5,他就在您的身后,0.6,0.0,1.0,0.8,0.6
video_0046,26,他说完她的心都化了我觉得我的心都化了,0.0,0.6,-0.2,0.0,0.6
video_0054,164,敏慧啊，你年纪还小，爹想让你进宫,0.6,0.0,0.6,0.6,0.6
video_0011,33,天气炎热，公主吃不下，难免瘦了些。,0.0,-0.6,0.8,0.4,0.6
video_0024,2,用足球改的地球仪，怎么样,0.6,0.0,1.0,1.0,0.6
video_0053,16,秀兰她是个温婉的，楚楚可怜的,0.0,0.6,0.0,0.6,0.6
video_0012,3,带弟弟去午睡，母后要做事了,0.6,0.0,1.0,0.4,0.6
video_0054,144,看来张御厨不满意我的结论，总想要揪个人出来呀,-0.6,0.0,0.8,0.0,0.6
video_0015,1,据我推测应该是送她的同伙杀人越货。,0.0,-0.6,-0.2,-0.6,0.6
video_0047,20,我什么都没说,-0.6,0.0,-1.0,0.0,0.6
video_0025,3,那我可以第几呢,0.6,0.0,1.0,0.4,0.6
video_0012,25,你没有想到，本侯爷也有今天吧,-0.6,0.0,-0.8,0.2,0.6
video_0047,71,你想想如果让别人知道你年纪轻轻的就有一个私生子,0.0,-0.6,0.0,-0.2,0.6
video_0053,57,额娘把你们拴在一块，也是为了帮皇上笼络人才,-0.6,0.0,-0.6,-1.0,0.6
video_0054,55,来，咱俩换，你躺这，我替你跑去,0.6,0.0,0.6,0.6,0.6
video_0048,4,你们仨刚才在这干嘛呢,-0.6,0.0,-0.8,-0.4,0.6
video_0047,64,是要通过我们努力的帮嫌疑人辩护才能促使控方和警方不断地去发掘真相,0.0,0.6,-0.2,0.0,0.6
video_0045,17,当今去部队的第一天，班长立刻给了我一个下马威,0.0,-0.6,-0.2,0.0,0.6
video_0054,42,四个小时就可以了，我要求真的不高，四个小时就可以了,0.0,-0.6,1.0,0.8,0.6
video_0034,13,在这鬼地方，太阳就是从南边升起的，对吧，我记得，行。,-0.6,0.0,-1.0,0.0,0.6
video_0005,5,如果没有不同意的，我们现在就开始啊,0.0,0.6,0.0,0.0,0.6
video_0035,3,你刚才怎么不说话,0.0,-0.6,0.4,-0.6,0.6
video_0056,62,你到底是什么星座的，人格太分裂了,0.0,-0.6,-0.8,-0.4,0.6
video_0059,10,我今天说的这番话完全是对你好,0.0,0.6,-0.2,-0.2,0.6
video_0027,29,我带厂里几位同志把屋里屋外都收拾了一下,0.6,0.0,0.8,0.4,0.6
video_0035,22,猫和有瓜什么关系,0.6,0.0,1.0,0.4,0.6
video_0030,13,妈，这唢呐吹到顶啊，就是领奏，你知道这曲子叫啥不。,0.6,0.0,1.0,0.6,0.6
video_0029,19,我只知道转80圈为一扣，一个阀门100克扣,-0.6,0.0,-1.0,-0.8,0.6
video_0025,52,我们一直都在受中国祭祀影响，可谁说杀人者一定是中国人,-0.6,0.0,-0.8,-0.6,0.6
video_0026,16,我们作为执法者，就应该站在法律这一边,-0.6,0.0,-0.6,-0.4,0.6
video_0026,19,你看我这厂子办得好好的，每个月光纯利就几十万，我碰那玩意干嘛,0.0,0.6,0.6,0.4,0.6
video_0026,23,不许哭，男子汉,0.0,0.6,0.8,-0.4,0.6
video_0027,8,要不你先搬着啊，老太太我给你照顾两天，等你安顿好了再接过去。,0.0,0.6,0.0,0.4,0.6
video_0057,12,今天不买东西，我想跟你商量点事,0.6,0.0,1.0,0.8,0.6
video_0040,40,掉在水里你不会淹死，呆在水里你才会淹死,-0.6,0.0,-0.8,-0.6,0.6
video_0038,4,假设，女主人公在学生时代非常的自卑,0.0,-0.6,0.0,0.2,0.6
video_0040,26,孟老师刚从美国回来,0.6,0.0,1.0,0.4,0.6
video_0027,34,这事儿总得过去吧,-0.6,0.0,-0.4,-0.4,0.6
video_0027,28,他爷爷他爹和他，三代都是工人,0.6,0.0,1.0,0.4,0.6
video_0040,3,这艘船上不仅是我们三个人,-0.6,0.0,-0.8,-0.4,0.6
video_0039,7,主要就想再过一下咱们的合同之后呢再看看我那台赛车,0.6,0.0,1.0,0.0,0.6
video_0034,19,算命的还跟我说，我会大富大贵子孙满堂的寿终正寝。,0.0,0.6,-0.4,-0.2,0.6
video_0038,46,我去换衣服，我们出去吃,0.6,0.0,0.4,0.0,0.6
video_0031,17,穿上了将军的战甲，就不再属于你,0.0,-0.6,-0.2,-0.4,0.6
video_0031,5,那你就当我视频吗就好了，我叫文泰，这个叫朱月，你这匹叫什么？,0.6,0.0,1.0,0.6,0.6
video_0030,22,学鸟叫,0.6,0.0,0.4,0.4,0.6
video_0001,25,我们想找你聊聊。,-0.6,0.0,-0.4,-0.2,0.6
video_0032,1,如果有什么不一样的呢，你给我这版为准。,0.6,0.0,0.6,0.6,0.6
video_0033,1,啊，小姐，请问你喜欢吃凤梨吗？,0.6,0.0,1.0,0.4,0.6
video_0023,2,越难啃的骨头骨头你更要有耐心啊，你得好好啃我我。,-0.2,0.2,-1.0,0.2,0.4
video_0038,13,帮我拒了吧，就说我没时间,0.0,-0.4,0.0,0.0,0.4
video_0031,35,能用自己的生命去换取这个国家的安宁,-0.4,0.0,-0.8,-0.6,0.4
video_0023,6,我老婆有病，走了，孩子在美国也成家了。,0.4,0.0,1.0,0.4,0.4
video_0054,69,搞得我比主演还主演怎么回事呢,0.0,-0.4,0.4,0.6,0.4
video_0002,17,如果放弃选择的话，那这三百亿怎么处置？,0.0,-0.4,-0.2,0.0,0.4
video_0054,51,他不是在这一节奏里，都是要再次重拍的,-0.4,0.0,-0.4,0.0,0.4
video_0012,31,转眼间，我已经变成太后娘娘了,0.4,0.0,0.8,0.0,0.4
video_0022,15,不是跟你说过吗？一直给你留着间卧室。,-0.4,0.0,-0.6,-0.4,0.4
video_0029,5,我们应该在A01主战阵地。,-0.4,0.0,-1.0,-0.2,0.4
video_0028,19,我上一次见到你我就觉得你很眼熟。,-0.2,0.2,1.0,0.4,0.4
video_0057,3,还没进门，就给了一百块,-0.4,0.0,-0.2,-0.4,0.4
video_0054,45,那我觉得张静初的第一场戏确实要重拍了,0.2,-0.2,0.8,0.8,0.4
video_0014,10,要不是你带着我，我估计早就被人骗进小黑屋了，我命就交给你了。,0.0,-0.4,-0.2,-0.2,0.4
video_0054,117,上一次安排了一场火戏，这次我就安排了一场水戏,0.4,0.0,1.0,0.6,0.4
video_0054,118,让演员们体会拍摄过程中的日夜交替，水火交融,0.4,0.0,1.0,0.8,0.4
video_0054,119,当然这场水戏剧情上也是非常重要的情节点,0.4,0.0,0.8,0.2,0.4
video_0023,14,你是2018年人。,-0.4,0.0,-0.8,-0.6,0.4
video_0023,15,那我们要同时开门，我属啥呀？,-0.4,0.0,-1.0,-0.6,0.4
video_0054,39,选择这个职业，就意味着你没有那么多的选择了,-0.4,0.0,-0.2,0.4,0.4
video_0023,17,要不然你可以到我们99年那边啊，然后我带你去那院子摘一些花种上不就完了吗,0.2,-0.2,-0.4,0.6,0.4
video_0038,45,不不不，没吃,0.4,0.0,0.2,-0.6,0.4
video_0043,4,你给他时间准备，他就会透过排练掩盖他本身的缺点,0.0,-0.4,0.0,0.0,0.4
video_0047,36,你今天找我来是叙旧吵架还是交易啊,0.0,-0.4,0.4,0.4,0.4
video_0023,20,你搬走了，也许这就恢复原样了,-0.4,0.0,0.0,-0.6,0.4
video_0012,38,你可别告诉我你不喜欢美女。,0.0,-0.4,1.0,0.0,0.4
video_0032,6,那天你们抓人的时候，他路上闹了吗。,-0.2,0.2,-0.6,-0.8,0.4
video_0049,17,您不是都同意了吗,-0.2,0.2,-0.6,-0.2,0.4
video_0054,85,我拍完那场戏之后我就一直在等,-0.4,0.0,0.0,0.0,0.4
video_0054,76,那就等于是只选最好的,0.4,0.0,0.2,0.6,0.4
video_0034,23,无论环境是好是坏,-0.4,0.0,-0.4,-0.2,0.4
video_0002,2,这菜还没凉，要不吃点？,0.0,0.4,0.4,0.0,0.4
video_0060,9,可你每次都活下来了,0.4,0.0,1.0,0.6,0.4
video_0054,84,但是这就是传说中的，我们业内有个行话，叫天地英雄，早上一场晚上一场,0.4,0.0,0.8,0.4,0.4
video_0017,4,校长，我有人要照顾。,0.0,0.4,1.0,0.0,0.4
video_0035,4,这只猫不但进了宫，还靠近了皇帝的卧榻,0.2,-0.2,0.8,0.2,0.4
video_0002,3,你说的那些都是我的业余爱好,0.0,0.4,-0.6,0.6,0.4
video_0017,11,许博超是我的中学语文老师，刘淑芬是他妻子。,-0.4,0.0,-1.0,-0.2,0.4
video_0013,13,还没有呢。,-0.4,0.0,-0.6,-0.4,0.4
video_0031,3,有一天你发现天上多了一颗星星，那就是我找你娘去了,-0.4,0.0,-0.4,-0.6,0.4
video_0035,14,前所未有，何人可破,-0.2,0.2,-0.4,-0.4,0.4
video_0054,87,其实第一集才只拍摄了百分之五十吧,-0.4,0.0,0.0,0.0,0.4
video_0013,3,怕你啊，喝就喝,-0.2,0.2,-1.0,-1.0,0.4
video_0058,8,今天好像是我救了您吧,0.2,-0.2,-0.8,-0.2,0.4
video_0054,90,保佑我们能把这七天熬完,0.0,-0.4,0.0,0.2,0.4
video_0013,16,好大的一碗心灵鸡汤。,-0.2,0.2,-1.0,0.2,0.4
video_0035,30,你也爱上了她，你也为它疯狂,0.0,0.4,0.8,0.4,0.4
video_0035,31,大唐陨落不是她的错,0.0,0.4,0.8,-0.8,0.4
video_0057,23,昨天赵先生跟我预约了一下让我进来打扫,0.4,0.0,0.4,0.6,0.4
video_0021,3,看看能不能延缓一下他们的行动,-0.4,0.0,0.0,-0.2,0.4
video_0031,8,但是我现在明白，他是在磨练我,0.4,0.0,0.4,-0.2,0.4
video_0053,53,格格也不必鞋奴婢，奴婢不过是想救他们罢了,0.4,0.0,0.6,0.6,0.4
video_0032,12,你要不想说，我也不跟你废话。,-0.4,0.0,-0.4,-0.8,0.4
video_0032,9,你枪不错呀，哪儿弄的？给我指个道呗。,0.0,0.4,-0.8,0.6,0.4
video_0013,21,我很好奇，你到底喜不喜欢建筑,-0.4,0.0,-1.0,0.0,0.4
video_0018,9,我们只能靠自己了。,-0.4,0.0,-0.4,-0.6,0.4
video_0023,18,哎，那个你开门带我去躺18年看看呗！,0.0,0.4,0.0,0.6,0.4
video_0040,52,所以我想只有我们站在纽交所挥锤的那一刻,-0.4,0.0,-0.6,0.2,0.4
video_0024,31,老马，平时在里边儿都爱喝啥啊,0.4,0.0,1.0,0.4,0.4
video_0045,3,跟他们培训跟他们聊天，也有了很多的感情,0.0,0.4,0.2,0.0,0.4
video_0027,10,想来借点钱在镇上开个小铺。,0.0,-0.4,0.0,0.4,0.4
video_0055,4,你还没告诉我你怎么知道我藏着手机呢,-0.4,0.0,0.2,0.6,0.4
video_0009,11,别跟永娘说，我问了话，下去吧。,0.0,-0.4,0.0,0.0,0.4
video_0003,1,当然，也不能说是百分之百,-0.4,0.0,0.8,0.0,0.4
video_0045,66,每个人都想成全自己，但是很少有人会想到如何通过成全别人来成全自己,0.0,-0.4,0.0,0.2,0.4
video_0024,107,孩儿想申请科研经费，率先打造宇宙飞船。,0.0,0.4,0.6,0.6,0.4
video_0024,106,念下这篇作文，可以吗？,0.2,-0.2,0.6,0.4,0.4
video_0042,13,我确实找到我这个问题改变的方法了,-0.2,0.2,-0.6,-0.2,0.4
video_0056,28,刘能说你在这我就来了,0.4,0.0,1.0,1.0,0.4
video_0045,65,你居然会懂得如何让成就他人,0.0,0.4,0.0,0.0,0.4
video_0025,47,这个杀手思维缜密，现场没有任何多余痕迹，绝不会是随机杀人。,-0.2,0.2,0.0,-0.4,0.4
video_0009,13,不论发现什么，我们都要装作不知道。,0.0,-0.4,0.0,0.0,0.4
video_0042,17,很久没人问我这个问题了,-0.4,0.0,-0.4,0.0,0.4
video_0025,46,如果我能把他引出来，500万你能分我多少啊？,-0.4,0.0,-0.8,0.2,0.4
video_0045,51,我对的人还没有出现,0.2,-0.2,1.0,0.0,0.4
video_0056,65,你说什么，我听不见,-0.4,0.0,-1.0,-0.2,0.4
video_0056,64,我以后再不给别人戴绿帽子了,0.0,-0.4,0.0,0.0,0.4
video_0045,43,你总会听到很多这样那样的声音告诉你你的三十岁应该是什么样的,-0.4,0.0,-1.0,-0.2,0.4
video_0024,45,从今天起，他从寄宿改成走读。,-0.4,0.0,-0.8,-0.6,0.4
video_0042,8,情感神经丰富了,-0.2,0.2,0.4,0.6,0.4
video_0056,61,你老婆知道你跟别人老婆的事吗,0.0,-0.4,0.0,0.0,0.4
video_0044,9,躺着靠着然后一句话都不会说,-0.4,0.0,0.2,-0.4,0.4
video_0009,16,我不是担心你嘛，就过来看看。,0.0,0.4,-0.2,0.4,0.4
video_0056,54,你不懂，现在是仙人掌，种到寺庙里他就是一棵健康树,-0.2,0.2,-0.2,0.2,0.4
video_0045,7,女的都被他们淘汰掉了,0.0,-0.4,0.8,0.0,0.4
video_0056,78,你可以跟你老婆和好啊,0.0,0.4,0.2,0.0,0.4
video_0009,21,没有，我就穿上这身衣服试试。,0.4,0.0,1.0,0.6,0.4
video_0040,6,自信是美国文化对个人最基本的要求,0.0,0.4,0.0,0.0,0.4
video_0043,39,不要这么乖,0.0,-0.4,-0.2,0.0,0.4
video_0043,18,关于你的表演里面，你有没有站在观众的角度思考这段表演是否过长或是否过于激烈,0.0,-0.4,0.0,0.0,0.4
video_0056,44,提高燃油效率，高科技懂吗,0.0,0.4,0.0,0.0,0.4
video_0040,4,你们怕什么呀,0.0,-0.4,-0.6,-0.8,0.4
video_0040,5,那是因为你不够自信,0.0,-0.4,-0.2,0.0,0.4
video_0002,25,我看你跟王老板关系那么好，他没赏你个啥挣钱的职位？,-0.2,0.2,-0.6,0.2,0.4
video_0046,63,我觉得这个是不容易的，能够从一个吉祥物中去悟出一些道理,0.4,0.0,0.6,0.0,0.4
video_0047,6,改天我送你一张新的,0.0,0.4,0.0,0.0,0.4
video_0024,111,这篇作文打零分，那是毫无问题的。,0.0,-0.4,0.0,0.0,0.4
video_0027,16,嗯，孩子打架别把大人扯进去，我跟家珍都不知道。,0.0,-0.4,0.4,-0.6,0.4
video_0040,21,它认识我我不认识它,-0.4,0.0,-0.4,-0.2,0.4
video_0011,30,想必是与皇后反其道而行之，想让皇上从严处置安比槐吧,0.0,-0.4,0.0,0.0,0.4
video_0046,15,如果你不选择他们，我建议你选择我,0.4,0.0,0.0,0.4,0.4
video_0027,12,要水的人多，多送几趟能多挣点钱,-0.4,0.0,-0.2,-0.6,0.4
video_0047,11,无论凶手是谁，我都希望重判,-0.4,0.0,0.0,-0.4,0.4
video_0043,41,那个传承很重要，因为没人传承给他,-0.4,0.0,0.2,0.0,0.4
video_0025,8,那个人是谁,-0.4,0.0,-0.2,-0.2,0.4
video_0054,138,大家可能觉得演员在荧幕前很光鲜靓丽,0.0,0.4,0.0,0.0,0.4
video_0046,54,三位导师，三位都在回避着你的演讲怎么样,0.2,-0.2,0.8,0.8,0.4
video_0056,45,现在知道我是干什么的了吧,0.2,0.0,0.0,0.0,0.2
video_0056,24,毛毛，我现在有点急事，萍水相逢,0.2,0.0,0.6,0.0,0.2
video_0054,72,人生中第一次拍火戏,-0.2,0.0,-0.2,-0.6,0.2
video_0056,26,来你背一下,-0.2,0.0,-0.2,-0.2,0.2
video_0060,26,那怎么行啊，既然都来了,0.0,-0.2,0.0,-0.2,0.2
video_0056,50,你能不能到刚才那个人屋子里面去把他护照拿出来,-0.2,0.0,-0.4,0.0,0.2
video_0054,44,女演员为什么都喜欢这种光呢,0.0,-0.2,0.8,0.8,0.2
video_0054,63,群演有的挑吗，给你啥拿啥,0.0,-0.2,0.0,0.0,0.2
video_0056,42,这是啥,0.2,0.0,0.0,0.2,0.2
video_0060,15,我跟宿管科老师保证以后不会再用了,0.0,0.2,1.0,0.0,0.2
video_0060,14,怎么样了，宿管科老师派人修了吗,0.2,0.0,1.0,0.2,0.2
video_0008,7,回家看电视去了。,0.2,0.0,0.4,0.2,0.2
video_0009,5,已经安排他进了高家的赌场。,-0.2,0.0,0.0,-0.2,0.2
video_0056,35,搜到wifi可以上网,-0.2,0.0,-0.6,0.0,0.2
video_0056,51,拿他护照干嘛你又用不了,0.0,-0.2,1.0,0.2,0.2
video_0054,137,下一条接着那边就喊，来，给玉雯老师绑上,0.2,0.0,0.4,0.6,0.2
video_0054,88,后面还有很多重场戏没有拍,-0.2,0.0,0.0,0.0,0.2
video_0056,56,你可以买个泰国电话卡,-0.2,0.0,-0.2,-0.2,0.2
video_0005,2,不是，我是真觉得咱们应该讨论讨论,0.0,-0.2,0.6,0.0,0.2
video_0056,89,就像那颗坏牙，被王宝踢掉以后发现再也不疼了,0.2,0.0,0.6,0.4,0.2
video_0056,90,此时此刻现在我就要去泰国，,-0.2,0.0,-0.8,0.0,0.2
video_0054,143,但这几只却瘦骨嶙峋，定不是宫中的,0.0,-0.2,0.0,0.0,0.2
video_0054,148,敏慧，按手印不过是我设下的计谋,-0.2,0.0,0.0,-0.4,0.2
video_0054,123,有点担心我们三个人自己的安全,0.0,-0.2,1.0,0.4,0.2
video_0057,2,我都观察了好多天了，白天都没人,-0.2,0.0,-0.2,-0.2,0.2
video_0056,88,放弃油坝，后悔吗,0.2,0.0,0.8,0.2,0.2
video_0054,114,导演，只拍背影怎么样,0.2,0.0,-0.2,0.6,0.2
video_0054,111,拍摄有闲暇之余的时候我会亲手为她做顿饭,0.2,0.0,1.0,-0.6,0.2
video_0056,85,高博，也许这是一个新的开始,0.0,0.2,-0.4,0.0,0.2
video_0057,5,那您是赵先生的室友吧,-0.2,0.0,0.8,0.4,0.2
video_0002,15,王多鱼，我是你二爷。,-0.2,0.0,-1.0,-0.8,0.2
video_0054,181,格格的好意卑职心领了,0.0,0.2,0.0,0.0,0.2
video_0011,26,怎么，贵人您是为了安答应的父亲求情来了。,-0.2,0.0,-1.0,-0.2,0.2
video_0057,8,你们这房子一百平，一平八毛，一个月八十块钱,-0.2,0.0,-0.2,0.0,0.2
video_0054,107,演技派是一个真人秀，所以我父母也能看到我平时的一个生活状态,-0.2,0.0,-0.6,-1.0,0.2
video_0057,9,不是，我们就租一间卧室,-0.2,0.0,-0.2,-0.2,0.2
video_0057,17,老公，你那两百万真的处理好了,-0.2,0.0,-0.2,0.0,0.2
video_0009,42,我只会唱这一首。,-0.2,0.0,-0.2,-0.8,0.2
video_0057,24,他说钥匙放在门垫底下了,-0.2,0.0,0.2,0.0,0.2
video_0013,1,哎，我走的时候落了一本书，你看到没啊？,0.0,-0.2,0.0,0.0,0.2
video_0054,95,我当时说，啊，为什么,0.0,-0.2,0.2,-0.2,0.2
video_0054,91,能把这第一集完整的演完,0.0,0.2,0.0,-0.2,0.2
video_0056,69,不过你放心，我已经让他发过誓了,0.0,0.2,-0.6,0.2,0.2
video_0054,132,演员自己本身的身体并不是自己的，是角色的,0.2,0.0,1.0,0.4,0.2
video_0058,11,说说吧，这书包里装的都是什么啊,0.0,-0.2,1.0,0.8,0.2
video_0009,30,那妾身现在就召人准备茶,0.2,0.0,1.0,0.4,0.2
video_0056,60,你都有孩子了,0.0,-0.2,-0.6,-0.2,0.2
video_0054,43,好的话就鼓励鼓励大家喽，不好的话就得重拍,0.2,0.0,0.2,0.2,0.2
video_0056,48,我知道，他住哪个房间,-0.2,0.0,-1.0,0.0,0.2
video_0031,19,此次接近你们，不是为了抢掠,0.0,0.2,-0.8,-0.2,0.2
video_0054,36,她就跟我说，一个好演员一定要知道找自己好不好看，灯光怎么样,0.2,0.0,0.0,0.4,0.2
video_0043,7,今年没有预算出专辑，得看明年，今年好好拍戏，如果达到一定kpi明年才能出专辑,-0.2,0.0,0.0,0.0,0.2
video_0041,9,这句话说完褚玉璞枪就撂下了，就更打不了了,0.2,0.0,0.6,0.2,0.2
video_0025,51,福尔摩斯说过，世上没有真正完美的犯罪，其实真相一直就在我们眼前只不过还没有被发现,-0.2,0.0,-0.2,-0.2,0.2
video_0041,19,从来都没有什么勾心斗角的事,-0.2,0.0,-1.0,-0.6,0.2
video_0041,21,确实在德云社我经历了不少,-0.2,0.0,-1.0,-1.0,0.2
video_0025,42,也许这一页就是整个案件的核心,-0.2,0.0,-0.2,-0.2,0.2
video_0041,24,赵钱孙李，周吴郑王，冯陈褚卫，我叫孟鹤堂,0.2,0.0,0.8,0.2,0.2
video_0025,38,资料说这里不是第一现场，应该是河水把尸体冲到这儿了。,0.0,0.2,0.0,-0.2,0.2
video_0025,23,独身，有稳定收入来源，受过一定教育，正当职业，外表不一定具备强大的攻击性。,0.0,0.2,-0.6,0.0,0.2
video_0025,22,那么久，他就接着睡了一觉吗,0.2,0.0,-0.4,-0.6,0.2
video_0025,19,你会说中文。,-0.2,0.0,-0.6,-0.4,0.2
video_0042,1,我让你给咱们保安队招新人招的怎么样了,-0.2,0.0,-0.2,-0.2,0.2
